language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00040,eager kukam,236.41,237.0600,,,,,MISS
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00328,last week on,45.65,46.3700,45.68,46.36,0.0117269624,YES,CORR
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00328,last week on,,,243.99,244.76,1.98692069e-04,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,115.50,116.4900,115.52,116.49,3.20148051e-01,YES,CORR
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,114.41,115.5000,114.43,116.5,0.9910635655,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00099,anataka kuniona,,,234.72,235.42,3.22757382e-03,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00099,anataka kuniona,,,424.42,425.29,3.51916673e-03,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00098,i swear,79.42,79.8000,79.39,79.82,0.0041706685725,YES,CORR
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00098,i swear,,,119.72,120.04,3.04455480e-05,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00098,i swear,,,172.48,172.9,2.22620933e-04,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00098,i swear,,,208.63,209.07,1.60815311e-04,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00098,i swear,,,142.47,142.98,3.80210222e-05,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00098,i swear,,,330.67,331.57,2.14237407e-05,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00098,i swear,,,181.60,182.33,5.87889081e-05,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,123.79,124.59,4.99781272e-05,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,431.39,431.77,0.0001547331084,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,363.29,363.77,0.000734436844,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,136.30,136.67,5.30855206e-04,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00098,i swear,,,27.58,28,4.58087423e-04,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00098,i swear,,,361.46,363.14,1.49382380e-04,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00098,i swear,,,241.38,241.77,2.71423578e-05,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00098,i swear,,,220.28,220.7,4.29644933e-05,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00098,i swear,,,489.52,489.91,2.47013592e-03,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00098,i swear,,,18.08,18.48,2.17834040e-05,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00098,i swear,,,184.69,185.05,3.83321021e-05,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00098,i swear,,,264.23,264.6,3.88346452e-05,YES,FA
swahili,BABEL_OP2_202_63084_20130801_014407_inLine,1,KW202-00098,i swear,,,16.50,17.31,3.36298515e-04,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00098,i swear,,,267.18,267.49,0.0002226611415,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00098,i swear,,,315.86,316.16,2.27207420e-05,YES,FA
