language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00040,eager kukam,236.41,237.0600,,,,,MISS
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00328,last week on,45.65,46.3700,45.68,46.36,0.988849170318,YES,CORR
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00328,last week on,,,243.99,244.76,0.0111508296824,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,114.41,115.5000,114.43,116.5,0.690694796338,YES,CORR
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00099,anataka kuniona,115.50,116.4900,115.52,116.49,0.30397951137,YES,CORR
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00099,anataka kuniona,,,234.72,235.42,0.00198425516759,YES,FA
swahili,BABEL_OP2_202_44309_20140220_184116_outLine,1,KW202-00099,anataka kuniona,,,424.42,425.29,0.00334143712471,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00098,i swear,79.42,79.8000,79.39,79.82,0.158362169177,YES,CORR
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00098,i swear,,,119.72,120.04,0.00115681634107,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00098,i swear,,,172.48,172.9,0.00817137029473,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00098,i swear,,,208.63,209.07,0.0059027757971,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00098,i swear,,,142.47,142.98,0.00139557339551,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00098,i swear,,,330.67,331.57,0.000786365037643,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00098,i swear,,,181.60,182.33,0.0022337574467,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,123.79,124.59,0.00189898090326,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,431.39,431.77,0.00569714649789,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,363.29,363.77,0.0270737534955,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00098,i swear,,,136.30,136.67,0.0194852047498,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_inLine,1,KW202-00098,i swear,,,27.58,28,0.0168142407376,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00098,i swear,,,361.46,363.14,0.00567596872464,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00098,i swear,,,241.38,241.77,0.0010313075343,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00098,i swear,,,220.28,220.7,0.00163248918808,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00098,i swear,,,489.52,489.91,0.0938558766267,YES,FA
swahili,BABEL_OP2_202_73258_20130215_190454_inLine,1,KW202-00098,i swear,,,18.08,18.48,0.000827687440915,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00098,i swear,,,184.69,185.05,0.00140699167959,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00098,i swear,,,264.23,264.6,0.00142543767972,YES,FA
swahili,BABEL_OP2_202_63084_20130801_014407_inLine,1,KW202-00098,i swear,,,16.50,17.31,0.0123439411496,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00098,i swear,,,267.18,267.49,0.00818709369027,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00098,i swear,,,315.86,316.16,0.000833971872054,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00098,i swear,,,139.93,140.31,0.0116292365378,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00098,i swear,,,390.88,391.27,0.172502847379,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00098,i swear,,,65.87,66.32,0.0288037421746,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00098,i swear,,,204.40,204.86,0.00482242856621,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00098,i swear,,,512.33,512.64,0.0874134847642,YES,FA
